CustomerID,Total,Orders,Lifespan,AOV,PurchaseFreq,CLV,Cohort
13760,286.79,2,8,143.395,0.25,286.79,2011-03
13761,1070.65,2,5,535.325,0.4,1070.65,2011-06
13762,306.72,1,1,306.72,1.0,306.72,2011-05
13763,1714.96,1,1,1714.96,1.0,1714.96,2011-10
13764,1519.42,3,9,506.47333333333336,0.3333333333333333,1519.42,2011-01
13767,17220.36,37,13,465.41513513513513,2.8461538461538463,17220.36,2010-12
13769,2796.51,10,13,279.651,0.7692307692307693,2796.51,2010-12
13771,2634.45,4,7,658.6125,0.5714285714285714,2634.45,2011-04
13772,1122.63,3,8,374.21000000000004,0.375,1122.63,2011-04
13774,345.0,1,1,345.0,1.0,345.0,2011-09
13777,25977.16,33,13,787.1866666666666,2.5384615384615383,25977.159999999996,2010-12
13778,178.7,1,1,178.7,1.0,178.7,2011-08
13780,360.01,2,7,180.005,0.2857142857142857,360.00999999999993,2011-06
13781,127.84,1,1,127.84,1.0,127.84,2011-04
13782,908.86,6,11,151.47666666666666,0.5454545454545454,908.8599999999999,2011-01
13784,2462.79,11,11,223.89,1.0,2462.79,2011-01
13786,230.39999999999998,1,1,230.39999999999998,1.0,230.39999999999998,2010-12
13787,309.04,2,10,154.52,0.2,309.04,2010-12
13790,348.8,1,1,348.8,1.0,348.8,2011-12
13791,1516.0,2,3,758.0,0.6666666666666666,1516.0,2011-06
13792,195.55,2,9,97.775,0.2222222222222222,195.55,2011-02
13798,37153.85,57,13,651.8219298245614,4.384615384615385,37153.850000000006,2010-12
13799,688.86,2,7,344.43,0.2857142857142857,688.8599999999999,2011-02
13800,558.32,1,1,558.32,1.0,558.32,2011-02
13801,324.8,1,1,324.8,1.0,324.8,2011-10
13802,4599.42,3,6,1533.14,0.5,4599.42,2011-02
13803,277.07,1,1,277.07,1.0,277.07,2011-03
13804,2588.39,7,10,369.77,0.7,2588.39,2011-02
13805,924.6,2,3,462.3,0.6666666666666666,924.5999999999999,2011-08
13806,256.38,1,1,256.38,1.0,256.38,2011-10
13807,112.6,1,1,112.6,1.0,112.6,2010-12
13808,1747.66,5,4,349.53200000000004,1.25,1747.6600000000003,2011-09
13809,155.05,1,1,155.05,1.0,155.05,2011-02
13810,1499.01,3,2,499.67,1.5,1499.01,2011-10
13811,814.5,3,3,271.5,1.0,814.5,2011-04
13812,539.0,3,3,179.66666666666666,1.0,539.0,2011-08
13813,1366.8600000000001,4,4,341.71500000000003,1.0,1366.8600000000001,2011-07
13814,1579.12,2,3,789.56,0.6666666666666666,1579.1199999999997,2011-07
13815,4027.36,4,11,1006.84,0.36363636363636365,4027.36,2011-01
13816,571.6700000000001,2,2,285.83500000000004,1.0,571.6700000000001,2011-10
13817,382.98,2,12,191.49,0.16666666666666666,382.98,2010-12
13819,1140.35,3,2,380.1166666666666,1.5,1140.35,2011-01
13821,385.64,2,5,192.82,0.4,385.64,2011-03
13822,632.0,2,3,316.0,0.6666666666666666,632.0,2011-10
13823,957.66,2,3,478.83,0.6666666666666666,957.6599999999999,2011-09
13824,1698.94,5,10,339.788,0.5,1698.94,2011-02
13826,189.5,1,1,189.5,1.0,189.5,2011-06
13827,409.8,3,4,136.6,0.75,409.79999999999995,2011-07
13828,209.49,1,1,209.49,1.0,209.49,2011-11
13831,2198.45,6,12,366.4083333333333,0.5,2198.45,2010-12
13832,52.199999999999996,1,1,52.199999999999996,1.0,52.199999999999996,2011-11
13833,383.85,1,1,383.85,1.0,383.85,2011-07
13835,834.57,4,7,208.6425,0.5714285714285714,834.5699999999999,2011-05
13837,266.59000000000003,2,5,133.29500000000002,0.4,266.59000000000003,2011-01
13838,674.82,4,13,168.705,0.3076923076923077,674.82,2010-12
13841,85.0,1,1,85.0,1.0,85.0,2011-04
13842,3385.62,9,11,376.18,0.8181818181818182,3385.6200000000003,2010-12
13844,361.62,1,1,361.62,1.0,361.62,2011-11
13845,312.98,1,1,312.98,1.0,312.98,2011-10
13846,865.0600000000001,3,12,288.35333333333335,0.25,865.0600000000001,2010-12
13848,1255.0,3,10,418.3333333333333,0.3,1254.9999999999998,2010-12
13849,1537.95,2,5,768.975,0.4,1537.9500000000003,2011-06
13850,1595.48,1,1,1595.48,1.0,1595.48,2011-08
13851,2651.46,3,8,883.82,0.375,2651.46,2011-02
13853,1090.14,1,1,1090.14,1.0,1090.14,2011-10
13854,8109.5199999999995,25,13,324.38079999999997,1.9230769230769231,8109.519999999999,2010-12
13856,388.5,3,2,129.5,1.5,388.5,2011-05
13858,216.17,1,1,216.17,1.0,216.17,2011-10
13859,201.16,1,1,201.16,1.0,201.16,2011-01
13860,1245.9,5,4,249.18,1.25,1245.9,2011-09
13862,2209.36,8,11,276.17,0.7272727272727273,2209.36,2011-01
13863,305.78,1,1,305.78,1.0,305.78,2011-04
13865,501.56,4,9,125.39,0.4444444444444444,501.56,2011-02
13866,145.67000000000002,1,1,145.67000000000002,1.0,145.67000000000002,2011-09
13867,1005.09,3,7,335.03000000000003,0.42857142857142855,1005.0900000000001,2011-05
13868,3192.54,2,2,1596.27,1.0,3192.54,2011-11
13869,3083.65,4,9,770.9125,0.4444444444444444,3083.65,2010-12
13870,2770.94,8,11,346.3675,0.7272727272727273,2770.94,2011-02
13871,6403.25,13,10,492.5576923076923,1.3,6403.25,2011-02
13873,389.6,3,7,129.86666666666667,0.42857142857142855,389.6,2011-02
13874,540.45,1,1,540.45,1.0,540.45,2010-12
13875,1786.79,5,9,357.358,0.5555555555555556,1786.79,2011-02
13876,122.7,1,1,122.7,1.0,122.7,2011-10
13877,117.24,1,1,117.24,1.0,117.24,2011-09
13878,1271.57,1,1,1271.57,1.0,1271.57,2011-10
13880,3219.77,13,12,247.67461538461538,1.0833333333333333,3219.77,2010-12
13881,17159.52,20,11,857.976,1.8181818181818181,17159.52,2011-02
13882,1191.13,5,3,238.22600000000003,1.6666666666666667,1191.13,2011-10
13883,2674.48,5,9,534.896,0.5555555555555556,2674.48,2011-03
13884,787.6,5,10,157.52,0.5,787.6,2011-03
13885,506.8,2,2,253.4,1.0,506.8,2011-05
13886,243.56,1,1,243.56,1.0,243.56,2011-09
13887,349.55,1,1,349.55,1.0,349.55,2011-05
13888,595.67,2,4,297.835,0.5,595.67,2011-05
13889,416.90000000000003,1,1,416.90000000000003,1.0,416.90000000000003,2011-09
13890,1883.81,10,13,188.381,0.7692307692307693,1883.8100000000002,2010-12
13892,632.97,4,8,158.2425,0.5,632.97,2011-04
13893,821.1,1,1,821.1,1.0,821.1,2011-02
13894,564.62,3,10,188.20666666666668,0.3,564.62,2011-02
13895,2593.07,4,6,648.2675,0.6666666666666666,2593.07,2011-06
13897,311.16,1,1,311.16,1.0,311.16,2011-10
13898,155.93,1,1,155.93,1.0,155.93,2011-01
13899,388.52,2,9,194.26,0.2222222222222222,388.52,2011-03
13900,740.95,3,4,246.98333333333335,0.75,740.95,2011-03
13901,2867.2000000000003,5,9,573.44,0.5555555555555556,2867.2000000000007,2011-01
13904,332.64,2,10,166.32,0.2,332.64000000000004,2011-02
13908,2369.55,4,7,592.3875,0.5714285714285714,2369.55,2011-03
13911,2580.91,9,9,286.7677777777778,1.0,2580.91,2011-02
13914,626.45,2,1,313.225,2.0,626.45,2011-11
13917,272.04,2,5,136.02,0.4,272.04,2011-06
13918,1212.8400000000001,2,8,606.4200000000001,0.25,1212.8400000000001,2011-03
13919,384.81,2,3,192.405,0.6666666666666666,384.80999999999995,2011-08
13922,172.25,1,1,172.25,1.0,172.25,2010-12
13923,351.13,1,1,351.13,1.0,351.13,2011-10
13924,1838.8500000000001,6,4,306.475,1.5,1838.8500000000001,2011-09
13925,678.25,4,3,169.5625,1.3333333333333333,678.25,2011-07
13926,223.85000000000002,1,1,223.85000000000002,1.0,223.85000000000002,2011-11
13927,348.99,1,1,348.99,1.0,348.99,2011-09
13928,464.57,4,5,116.1425,0.8,464.57,2011-07
13929,842.65,2,6,421.325,0.3333333333333333,842.65,2011-01
13930,337.34,2,4,168.67,0.5,337.34,2011-07
13931,1237.53,2,7,618.765,0.2857142857142857,1237.53,2011-03
13932,307.4,1,1,307.4,1.0,307.4,2011-02
13933,608.7900000000001,2,2,304.39500000000004,1.0,608.7900000000001,2011-07
13934,922.1,1,1,922.1,1.0,922.1,2011-03
13936,376.58,1,1,376.58,1.0,376.58,2011-06
13937,158.85,1,1,158.85,1.0,158.85,2011-06
13938,71.66,1,1,71.66,1.0,71.66,2011-11
13939,568.55,3,10,189.51666666666665,0.3,568.55,2011-02
13940,839.14,4,5,209.785,0.8,839.14,2011-07
13941,5112.96,5,12,1022.592,0.4166666666666667,5112.96,2010-12
13946,561.5699999999999,3,7,187.18999999999997,0.42857142857142855,561.5699999999999,2011-03
13947,90.6,1,1,90.6,1.0,90.6,2011-10
13948,102.0,1,1,102.0,1.0,102.0,2010-12
13949,2427.32,6,4,404.55333333333334,1.5,2427.32,2011-09
13950,745.06,4,8,186.265,0.5,745.06,2011-04
13951,674.45,3,5,224.8166666666667,0.6,674.45,2011-02
13952,3251.071,2,2,1625.5355,1.0,3251.071,2011-04
13953,3515.68,7,13,502.23999999999995,0.5384615384615384,3515.68,2010-12
13954,439.92,2,4,219.96,0.5,439.92,2011-09
13955,322.96,2,6,161.48,0.3333333333333333,322.96,2011-02
13956,1019.27,5,10,203.85399999999998,0.5,1019.27,2011-03
13959,594.04,3,10,198.01333333333332,0.3,594.04,2010-12
13960,230.22,2,3,115.11,0.6666666666666666,230.21999999999997,2011-09
13962,169.54999999999998,2,8,84.77499999999999,0.25,169.54999999999998,2011-04
13963,664.54,4,3,166.135,1.3333333333333333,664.54,2010-12
13967,80.7,1,1,80.7,1.0,80.7,2011-07
13969,9024.17,18,13,501.34277777777777,1.3846153846153846,9024.169999999998,2010-12
13971,2758.26,8,10,344.7825,0.8,2758.26,2011-02
13972,190.25,2,5,95.125,0.4,190.25000000000003,2011-05
13973,264.7,1,1,264.7,1.0,264.7,2011-02
13974,413.59000000000003,1,1,413.59000000000003,1.0,413.59000000000003,2011-10
13975,2461.2400000000002,6,9,410.2066666666667,0.6666666666666666,2461.24,2011-03
13976,357.98,1,1,357.98,1.0,357.98,2011-05
13978,196.79000000000002,2,2,98.39500000000001,1.0,196.79000000000002,2011-10
13979,869.87,1,1,869.87,1.0,869.87,2011-09
13980,200.14,1,1,200.14,1.0,200.14,2011-10
13982,1871.81,4,11,467.9525,0.36363636363636365,1871.81,2010-12
13983,2603.43,12,12,216.9525,1.0,2603.43,2010-12
13984,920.51,5,12,184.102,0.4166666666666667,920.5100000000001,2010-12
13985,7060.13,15,10,470.67533333333336,1.5,7060.13,2011-03
13986,320.46,1,1,320.46,1.0,320.46,2011-11
13988,4147.96,6,9,691.3266666666667,0.6666666666666666,4147.96,2011-03
13989,1266.08,2,7,633.04,0.2857142857142857,1266.08,2011-04
13990,311.3,1,1,311.3,1.0,311.3,2011-05
13991,852.88,6,5,142.14666666666668,1.2,852.88,2011-07
13992,76.8,1,1,76.8,1.0,76.8,2011-11
13993,3466.36,9,10,385.1511111111111,0.9,3466.36,2011-01
13994,2274.14,6,6,379.0233333333333,1.0,2274.14,2011-07
13995,1393.69,5,8,278.738,0.625,1393.69,2011-04
13999,3901.81,12,12,325.1508333333333,1.0,3901.8099999999995,2010-12
14000,635.66,1,1,635.66,1.0,635.66,2011-05
14001,2043.0800000000002,3,11,681.0266666666668,0.2727272727272727,2043.0800000000002,2010-12
14002,529.73,2,1,264.865,2.0,529.73,2011-07
14004,4582.64,7,9,654.6628571428572,0.7777777777777778,4582.64,2011-02
14005,2874.72,5,7,574.944,0.7142857142857143,2874.72,2011-05
14006,962.19,3,8,320.73,0.375,962.19,2011-01
14009,695.61,2,1,347.805,2.0,695.61,2011-05
14012,328.8,1,1,328.8,1.0,328.8,2011-03
14013,473.02,3,6,157.67333333333332,0.5,473.02,2011-03
14014,505.18,1,1,505.18,1.0,505.18,2011-09
14015,917.34,1,1,917.34,1.0,917.34,2011-10
14016,4341.21,4,8,1085.3025,0.5,4341.21,2010-12
14019,1421.61,3,4,473.86999999999995,0.75,1421.61,2011-07
14020,642.8,2,3,321.4,0.6666666666666666,642.8,2011-09
14021,631.9,3,5,210.63333333333333,0.6,631.9,2011-03
14022,440.0,1,1,440.0,1.0,440.0,2011-04
14023,584.07,2,9,292.035,0.2222222222222222,584.07,2011-04
14024,327.7,2,1,163.85,2.0,327.7,2011-08
14027,104.82,1,1,104.82,1.0,104.82,2011-10
14029,467.66,2,4,233.83,0.5,467.66,2011-07
14030,2358.84,8,12,294.855,0.6666666666666666,2358.84,2010-12
14031,17286.86,19,13,909.8347368421053,1.4615384615384615,17286.86,2010-12
14032,2975.59,11,13,270.5081818181818,0.8461538461538461,2975.59,2010-12
14034,648.89,3,5,216.29666666666665,0.6,648.89,2011-07
14035,1428.02,5,10,285.604,0.5,1428.02,2011-02
14036,626.65,1,1,626.65,1.0,626.65,2011-02
14037,147.20000000000002,2,7,73.60000000000001,0.2857142857142857,147.2,2010-12
14038,1560.38,3,5,520.1266666666667,0.6,1560.3799999999999,2011-05
14039,152.2,1,1,152.2,1.0,152.2,2011-11
14040,3560.32,12,10,296.6933333333333,1.2,3560.3199999999997,2011-01
14041,141.41,1,1,141.41,1.0,141.41,2011-03
14044,646.42,4,10,161.605,0.4,646.42,2011-02
14045,1659.75,4,9,414.9375,0.4444444444444444,1659.75,2010-12
14046,154.99,1,1,154.99,1.0,154.99,2011-02
14047,1308.6100000000001,5,13,261.72200000000004,0.38461538461538464,1308.6100000000001,2010-12
14048,409.93,1,1,409.93,1.0,409.93,2011-02
14049,5578.72,4,11,1394.68,0.36363636363636365,5578.72,2011-01
14050,746.36,2,4,373.18,0.5,746.36,2011-08
14051,15610.390000000001,23,13,678.7126086956522,1.7692307692307692,15610.39,2010-12
14052,225.36,1,1,225.36,1.0,225.36,2011-11
14053,260.25,2,2,130.125,1.0,260.25,2011-07
14054,92.46,1,1,92.46,1.0,92.46,2011-10
14055,725.6400000000001,1,1,725.6400000000001,1.0,725.6400000000001,2011-08
14056,8152.71,23,11,354.46565217391304,2.090909090909091,8152.71,2011-02
14057,6211.66,17,12,365.39176470588234,1.4166666666666667,6211.66,2010-12
14059,183.6,1,1,183.6,1.0,183.6,2011-03
14060,6140.42,19,13,323.18,1.4615384615384615,6140.42,2010-12
14062,10464.85,12,12,872.0708333333333,1.0,10464.85,2010-12
14064,1334.34,5,9,266.868,0.5555555555555556,1334.34,2011-03
14066,152.55,1,1,152.55,1.0,152.55,2011-03
14067,374.7,2,2,187.35,1.0,374.7,2011-09
14068,265.85,1,1,265.85,1.0,265.85,2011-01
14071,1437.57,8,10,179.69625,0.8,1437.5700000000002,2011-03
14073,151.04,1,1,151.04,1.0,151.04,2011-11
14075,942.26,3,10,314.08666666666664,0.3,942.2599999999999,2011-03
14076,118.67,1,1,118.67,1.0,118.67,2011-08
14077,499.42,5,8,99.884,0.625,499.42,2011-03
14078,1049.37,6,9,174.89499999999998,0.6666666666666666,1049.37,2010-12
14079,375.1,1,1,375.1,1.0,375.1,2011-08
14080,45.599999999999994,1,1,45.599999999999994,1.0,45.599999999999994,2011-11
14081,921.62,2,3,460.81,0.6666666666666666,921.6199999999999,2010-12
14082,182.25,1,1,182.25,1.0,182.25,2010-12
14083,1002.9,9,13,111.43333333333334,0.6923076923076923,1002.9000000000001,2010-12
14085,4421.29,18,13,245.62722222222223,1.3846153846153846,4421.29,2010-12
14087,191.47,1,1,191.47,1.0,191.47,2011-12
14088,50491.81,13,11,3883.9853846153846,1.1818181818181819,50491.810000000005,2011-01
14089,158.75,1,1,158.75,1.0,158.75,2011-10
14090,76.32000000000001,1,1,76.32000000000001,1.0,76.32000000000001,2011-01
14092,4076.9100000000003,14,13,291.20785714285716,1.0769230769230769,4076.91,2010-12
14093,433.86,1,1,433.86,1.0,433.86,2011-11
14096,65164.79,17,5,3833.2229411764706,3.4,65164.79,2011-08
14098,147.35,1,1,147.35,1.0,147.35,2011-11
14099,3104.17,11,12,282.1972727272727,0.9166666666666666,3104.17,2010-12
14100,191.95000000000002,1,1,191.95000000000002,1.0,191.95000000000002,2011-07
14101,5976.79,6,9,996.1316666666667,0.6666666666666666,5976.79,2011-01
14102,1105.8799999999999,5,3,221.176,1.6666666666666667,1105.88,2011-10
14104,216.20999999999998,2,2,108.10499999999999,1.0,216.20999999999998,2011-06
14105,1266.23,1,1,1266.23,1.0,1266.23,2011-04
14107,2703.23,7,11,386.17571428571426,0.6363636363636364,2703.2299999999996,2010-12
14108,597.91,2,4,298.955,0.5,597.91,2011-08
14109,144.2,1,1,144.2,1.0,144.2,2011-09
14110,5683.15,12,10,473.5958333333333,1.2,5683.15,2011-03
14111,692.85,4,8,173.2125,0.5,692.85,2011-04
14112,2915.15,7,9,416.45,0.7777777777777778,2915.15,2011-03
14113,1840.42,4,13,460.105,0.3076923076923077,1840.4200000000003,2010-12
14114,386.53,2,3,193.265,0.6666666666666666,386.5299999999999,2011-01
14116,1382.74,5,4,276.548,1.25,1382.74,2011-08
14117,90.0,1,1,90.0,1.0,90.0,2011-07
14121,2780.15,4,3,695.0375,1.3333333333333333,2780.15,2011-10
14124,419.58,1,1,419.58,1.0,419.58,2011-09
14125,2720.63,3,3,906.8766666666667,1.0,2720.63,2011-09
14126,706.1300000000001,3,2,235.3766666666667,1.5,706.1300000000001,2011-11
14127,709.71,3,7,236.57000000000002,0.42857142857142855,709.71,2011-02
14128,637.5,2,8,318.75,0.25,637.5,2011-03
14129,1123.8600000000001,5,10,224.77200000000002,0.5,1123.8600000000001,2011-03
14130,480.91,1,1,480.91,1.0,480.91,2011-01
14132,3586.0299999999997,11,7,326.00272727272727,1.5714285714285714,3586.0299999999997,2011-06
14133,605.64,3,8,201.88,0.375,605.64,2011-01
14135,4690.31,15,13,312.68733333333336,1.1538461538461537,4690.3099999999995,2010-12
14138,965.8800000000001,2,3,482.94000000000005,0.6666666666666666,965.8800000000001,2011-10
14139,415.82,1,1,415.82,1.0,415.82,2011-10
14140,935.05,2,2,467.525,1.0,935.05,2011-11
14141,915.13,4,5,228.7825,0.8,915.1300000000001,2011-08
14142,311.81,1,1,311.81,1.0,311.81,2010-12
14143,115.8,1,1,115.8,1.0,115.8,2011-07
14145,3742.2,4,6,935.55,0.6666666666666666,3742.2,2011-05
14146,4191.0,5,13,838.2,0.38461538461538464,4191.0,2010-12
14147,483.4,2,8,241.7,0.25,483.4,2011-02
14148,157.2,1,1,157.2,1.0,157.2,2011-04
14149,446.62,1,1,446.62,1.0,446.62,2011-05
14150,658.64,2,12,329.32,0.16666666666666666,658.64,2010-12
14152,621.29,2,6,310.645,0.3333333333333333,621.29,2011-04
14154,1345.62,2,1,672.81,2.0,1345.62,2011-04
14155,118.75,1,1,118.75,1.0,118.75,2011-03
14156,117210.08,55,12,2131.0923636363636,4.583333333333333,117210.07999999999,2010-12
14157,424.89,2,10,212.445,0.2,424.89000000000004,2011-02
14158,507.66,1,1,507.66,1.0,507.66,2011-10
14159,4630.35,11,12,420.94090909090914,0.9166666666666666,4630.35,2010-12
14161,1097.62,3,6,365.8733333333333,0.5,1097.62,2010-12
14162,289.36,2,5,144.68,0.4,289.36,2011-02
14163,2445.91,4,6,611.4775,0.6666666666666666,2445.91,2011-04
14164,1631.77,2,1,815.885,2.0,1631.77,2011-09
14165,120.44,1,1,120.44,1.0,120.44,2011-03
14167,562.59,4,10,140.6475,0.4,562.59,2011-01
14171,363.79,1,1,363.79,1.0,363.79,2011-09
14173,450.84000000000003,4,7,112.71000000000001,0.5714285714285714,450.84,2011-05
14174,134.46,1,1,134.46,1.0,134.46,2011-11
14175,3222.3,3,10,1074.1000000000001,0.3,3222.3,2011-01
14176,576.9000000000001,4,3,144.22500000000002,1.3333333333333333,576.9000000000001,2010-12
14177,549.46,4,4,137.365,1.0,549.46,2011-06
14178,1600.26,7,7,228.60857142857142,1.0,1600.26,2011-06
14179,701.57,2,1,350.785,2.0,701.57,2011-10
14180,4748.52,25,12,189.94080000000002,2.0833333333333335,4748.520000000001,2010-12
14184,452.89,1,1,452.89,1.0,452.89,2011-10
14185,197.65,1,1,197.65,1.0,197.65,2011-01
14188,2054.36,6,10,342.3933333333334,0.6,2054.36,2011-02
14189,4654.08,15,13,310.272,1.1538461538461537,4654.079999999999,2010-12
14191,4684.76,13,8,360.36615384615385,1.625,4684.76,2011-05
14193,853.39,2,8,426.695,0.25,853.39,2011-03
14194,11349.52,21,11,540.4533333333334,1.9090909090909092,11349.520000000002,2011-02
14195,1012.0,2,2,506.0,1.0,1012.0,2011-04
14196,335.52,1,1,335.52,1.0,335.52,2011-08
14198,701.4,4,8,175.35,0.5,701.4,2011-04
14199,185.39999999999998,1,1,185.39999999999998,1.0,185.39999999999998,2011-05
14201,747.44,7,11,106.77714285714286,0.6363636363636364,747.44,2010-12
14204,150.61,1,1,150.61,1.0,150.61,2011-12
14205,466.7,2,9,233.35,0.2222222222222222,466.7,2011-03
14206,328.15999999999997,1,1,328.15999999999997,1.0,328.15999999999997,2011-04
14208,151.74,1,1,151.74,1.0,151.74,2011-09
14209,2073.43,6,11,345.57166666666666,0.5454545454545454,2073.43,2011-01
14210,1905.8400000000001,6,9,317.64000000000004,0.6666666666666666,1905.8400000000001,2010-12
14211,2241.1,9,9,249.0111111111111,1.0,2241.1,2011-02
14212,1070.48,1,1,1070.48,1.0,1070.48,2011-09
14214,1004.38,5,9,200.876,0.5555555555555556,1004.38,2011-03
14215,1789.72,6,12,298.2866666666667,0.5,1789.7200000000003,2010-12
14216,1839.3,4,2,459.825,2.0,1839.3,2011-11
14217,2004.98,17,13,117.94,1.3076923076923077,2004.9800000000002,2010-12
14218,169.48000000000002,1,1,169.48000000000002,1.0,169.48000000000002,2011-10
14219,89.94,1,1,89.94,1.0,89.94,2011-12
14220,632.4,2,5,316.2,0.4,632.4,2010-12
14221,3432.7999999999997,9,10,381.4222222222222,0.9,3432.8,2011-01
14222,683.17,1,1,683.17,1.0,683.17,2011-06
14223,991.13,3,7,330.37666666666667,0.42857142857142855,991.13,2011-03
14224,1009.73,4,8,252.4325,0.5,1009.73,2011-01
14226,2214.79,5,9,442.95799999999997,0.5555555555555556,2214.79,2011-03
14227,3350.96,10,10,335.096,1.0,3350.96,2011-02
14229,1547.2,3,10,515.7333333333333,0.3,1547.2,2011-01
14231,925.71,3,5,308.57,0.6,925.71,2011-02
14232,2048.07,5,8,409.61400000000003,0.625,2048.07,2011-03
14233,1462.72,4,10,365.68,0.4,1462.7200000000003,2011-01
14234,754.12,4,2,188.53,2.0,754.12,2011-10
14235,3144.86,5,7,628.972,0.7142857142857143,3144.86,2011-03
14236,490.86,2,10,245.43,0.2,490.86000000000007,2010-12
14237,161.0,1,1,161.0,1.0,161.0,2010-12
14238,146.85,1,1,146.85,1.0,146.85,2011-01
14239,2380.85,11,10,216.4409090909091,1.1,2380.85,2011-01
14240,890.34,2,8,445.17,0.25,890.34,2011-04
14241,213.70000000000002,1,1,213.70000000000002,1.0,213.70000000000002,2011-06
14242,280.55,2,4,140.275,0.5,280.55,2011-01
14243,2588.77,10,13,258.877,0.7692307692307693,2588.77,2010-12
14245,1693.45,2,3,846.725,0.6666666666666666,1693.45,2011-03
14246,1474.06,3,5,491.3533333333333,0.6,1474.0599999999997,2011-04
14247,136.77,1,1,136.77,1.0,136.77,2011-03
14248,302.58,1,1,302.58,1.0,302.58,2011-01
14250,1904.05,3,4,634.6833333333333,0.75,1904.0499999999997,2011-09
14251,2879.7000000000003,5,3,575.94,1.6666666666666667,2879.7000000000003,2011-10
14256,969.0600000000001,2,4,484.53000000000003,0.5,969.0600000000001,2010-12
14257,3099.7200000000003,5,10,619.9440000000001,0.5,3099.7200000000003,2011-01
14258,12669.98,9,11,1407.7755555555555,0.8181818181818182,12669.98,2011-01
14259,120.0,1,1,120.0,1.0,120.0,2011-07
14261,1163.45,2,2,581.725,1.0,1163.45,2011-09
14262,2618.23,8,9,327.27875,0.8888888888888888,2618.23,2011-04
14264,333.97,2,4,166.985,0.5,333.97,2011-04
14265,530.18,2,2,265.09,1.0,530.18,2011-07
14267,1516.24,3,4,505.41333333333336,0.75,1516.24,2011-03
14270,492.65000000000003,1,1,492.65000000000003,1.0,492.65000000000003,2011-01
14271,112.32000000000001,1,1,112.32000000000001,1.0,112.32000000000001,2011-04
14272,437.96,2,7,218.98,0.2857142857142857,437.9599999999999,2011-03
14273,559.97,4,7,139.9925,0.5714285714285714,559.97,2011-04
14276,1119.74,3,8,373.24666666666667,0.375,1119.74,2011-02
14277,4188.0,3,7,1396.0,0.42857142857142855,4188.0,2011-05
14280,134.04,1,1,134.04,1.0,134.04,2011-05
14282,3701.44,15,13,246.76266666666666,1.1538461538461537,3701.4399999999996,2010-12
14284,595.25,2,3,297.625,0.6666666666666666,595.25,2011-09
14285,1910.01,4,6,477.5025,0.6666666666666666,1910.0099999999998,2011-06
14286,4628.75,3,8,1542.9166666666667,0.375,4628.75,2011-04
14287,176.63,3,8,58.876666666666665,0.375,176.63,2011-05
14288,426.6,1,1,426.6,1.0,426.6,2011-05
14289,911.26,6,11,151.87666666666667,0.5454545454545454,911.2599999999999,2011-02
14290,2314.65,5,12,462.93,0.4166666666666667,2314.65,2010-12
14291,3883.25,11,10,353.02272727272725,1.1,3883.25,2011-03
14292,4871.93,9,10,541.3255555555556,0.9,4871.930000000001,2011-03
14293,1046.56,4,13,261.64,0.3076923076923077,1046.5600000000002,2010-12
14295,166.20000000000002,1,1,166.20000000000002,1.0,166.20000000000002,2011-10
14297,1305.33,4,9,326.3325,0.4444444444444444,1305.33,2011-03
14298,51527.3,44,13,1171.075,3.3846153846153846,51527.3,2010-12
14299,3965.62,9,13,440.6244444444444,0.6923076923076923,3965.6199999999994,2010-12
14300,43.2,1,1,43.2,1.0,43.2,2011-11
14301,640.14,1,1,640.14,1.0,640.14,2011-08
14304,383.45,1,1,383.45,1.0,383.45,2011-05
14305,1858.96,3,3,619.6533333333333,1.0,1858.96,2011-07
14306,2093.32,2,2,1046.66,1.0,2093.32,2011-09
14307,2995.72,6,10,499.28666666666663,0.6,2995.7199999999993,2010-12
14309,2352.53,9,13,261.39222222222224,0.6923076923076923,2352.53,2010-12
14311,310.26,1,1,310.26,1.0,310.26,2011-04
14312,1611.59,6,10,268.5983333333333,0.6,1611.5899999999997,2011-01
14314,120.0,1,1,120.0,1.0,120.0,2011-08
14315,2481.13,6,8,413.5216666666667,0.75,2481.13,2011-03
14317,508.58,1,1,508.58,1.0,508.58,2011-10
14320,477.79,2,5,238.895,0.4,477.79,2011-01
14321,1530.75,5,11,306.15,0.45454545454545453,1530.75,2011-01
14323,605.0600000000001,2,5,302.53000000000003,0.4,605.0600000000001,2011-04
14326,183.85000000000002,1,1,183.85000000000002,1.0,183.85000000000002,2011-04
14327,311.65000000000003,1,1,311.65000000000003,1.0,311.65000000000003,2011-06
14329,4975.24,7,11,710.7485714285714,0.6363636363636364,4975.24,2011-01
14331,462.66,2,2,231.33,1.0,462.66,2011-07
14332,840.21,3,5,280.07,0.6,840.21,2011-07
14333,415.2,1,1,415.2,1.0,415.2,2011-10
14334,2552.21,8,12,319.02625,0.6666666666666666,2552.21,2010-12
14335,454.86,2,3,227.43,0.6666666666666666,454.86,2011-09
14336,1614.91,4,9,403.7275,0.4444444444444444,1614.9099999999999,2011-03
14338,588.22,2,3,294.11,0.6666666666666666,588.22,2011-05
14339,309.52,1,1,309.52,1.0,309.52,2011-04
14340,134.7,1,1,134.7,1.0,134.7,2011-05
14341,2166.98,8,10,270.8725,0.8,2166.98,2011-01
14342,668.5600000000001,4,7,167.14000000000001,0.5714285714285714,668.56,2011-05
14344,889.9300000000001,8,9,111.24125000000001,0.8888888888888888,889.93,2010-12
